siteId,daily_average_flow,weekly_average_flow,monthly_average_flow,daily_Before_COVID,daily_1st_Lockdown,daily_2nd_Lockdown,daily_Post_COVID
GJ0301_V,1666.60490797546,11414.142857142857,46837.34482758621,1920.144927536232,859.7538461538461,1599.5384615384614,1856.3382352941176
GJ0351_A,839.5411042944785,5749.798319327731,23594.0,925.8840579710145,465.53846153846155,857.8461538461538,860.0147058823529
GJ0351_B,756.8453987730061,5183.436974789916,21269.96551724138,868.072463768116,382.53846153846155,744.3538461538461,787.3235294117648
GJ0351_C,1564.6147239263803,10715.638655462184,43971.06896551724,1846.5942028985507,758.9846153846154,1528.1692307692308,1791.3088235294117
GJ0351_D,1365.7815950920246,9353.882352941177,38383.1724137931,1561.0289855072465,727.4923076923077,1202.4923076923078,1574.9411764705883
GJ2601_P,1151.0957055214724,7883.55462184874,32349.758620689656,1344.1739130434783,677.4769230769231,1005.1538461538462,1229.9117647058824
GJ2601_S,1514.2613496932515,10370.781512605043,42555.96551724138,1821.5652173913043,880.4307692307692,1244.5846153846153,1676.8823529411766
GJ2701_S,985.720245398773,6750.941176470588,27702.137931034482,1261.0144927536232,443.83076923076925,707.6153846153846,1167.235294117647
GJ275A_V,1062.7926380368099,7278.789915966387,29868.137931034482,1546.9855072463768,438.4769230769231,925.2153846153847,1054.485294117647
GJ2801_B,1344.1177914110428,9205.512605042017,37774.34482758621,1588.3623188405797,771.4,1136.4923076923078,1507.735294117647
GJ2801_C,1417.2098159509203,9706.100840336134,39828.48275862069,1625.6811594202898,611.4461538461538,1303.9076923076923,1602.5588235294117
GJ2801_D,1349.1423312883435,9239.9243697479,37915.55172413793,1499.608695652174,636.3692307692307,1077.7076923076922,1601.2941176470588
GJ282A_T,1192.6061349693252,8167.848739495798,33516.34482758621,1375.8695652173913,499.44615384615383,946.4769230769231,1403.8823529411766
GJ2851_C,1084.2245398773007,7425.571428571428,30470.44827586207,1261.9420289855072,489.7692307692308,974.0615384615385,1266.7058823529412
GJ2851_R,1074.6184049079754,7359.781512605042,30200.48275862069,1292.4927536231885,659.6769230769231,934.5230769230769,1034.5441176470588
GJ290A_M,1433.7312883435584,9819.252100840336,40292.793103448275,1675.391304347826,779.4769230769231,1311.7076923076922,1496.3235294117646
GJ3051_A,568.8601226993865,3895.9747899159665,15986.931034482759,779.1159420289855,349.4153846153846,447.3692307692308,581.6029411764706
GJ3051_B,1780.8159509202453,12196.344537815126,50047.06896551724,2056.376811594203,1310.2615384615385,1375.676923076923,2131.6470588235293
GJ3051_E,676.7754601226994,4635.058823529412,19019.724137931036,801.8260869565217,398.7846153846154,547.5230769230769,763.1911764705883
GJ3051_F,1291.1926380368097,8843.042016806723,36286.96551724138,1484.4347826086957,601.3692307692307,1036.2923076923078,1497.514705882353
GJ3101_R,653.3042944785276,4474.310924369748,18360.103448275862,741.2173913043479,374.83076923076925,533.9230769230769,768.0735294117648
GJ3101_S,622.6085889570552,4264.084033613445,17497.44827586207,705.6231884057971,381.4923076923077,704.0461538461539,686.6029411764706
GJ3301_A,1064.6920245398774,7291.798319327731,29921.51724137931,1220.6666666666667,799.0307692307692,870.4153846153846,1138.25
GJ3301_B,321.94601226993865,2204.924369747899,9047.793103448275,370.4782608695652,202.2153846153846,267.66153846153844,377.4852941176471
GJ3301_C,627.5680981595092,4298.050420168067,17636.827586206895,825.927536231884,371.18461538461537,431.6923076923077,839.1470588235294
GJ3301_D,546.9398773006135,3745.8487394957983,15370.896551724138,623.4492753623189,390.8,437.9230769230769,576.1323529411765
GJ3351_S,1162.9472392638038,7964.72268907563,32682.827586206895,1302.1304347826087,856.3692307692307,1284.6461538461538,1226.4264705882354
GJ3351_T,817.3055214723927,5597.512605042017,22969.103448275862,986.7391304347826,452.2307692307692,712.4923076923077,881.6764705882352
GJ3351_V,1361.6073619631902,9325.29411764706,38265.862068965514,1467.3623188405797,1004.6923076923077,1406.4153846153847,1268.735294117647
GK015A_T,1679.878527607362,11505.050420168067,47210.379310344826,2123.463768115942,952.9846153846154,1328.876923076923,1822.8823529411766
GK0301_C,1838.4343558282208,12590.957983193277,51666.34482758621,2374.449275362319,816.9692307692308,1481.246153846154,2223.014705882353
GK0301_D,1587.038036809816,10869.210084033613,44601.24137931035,2054.1739130434785,797.8,1290.923076923077,1817.3676470588234
GK0351_R,1000.8638036809816,6854.655462184874,28127.724137931036,1150.695652173913,567.3692307692307,881.123076923077,1065.3088235294117
GK0351_T,2299.7349693251535,15750.285714285714,64630.48275862069,2734.985507246377,1331.446153846154,1932.9692307692308,2638.1323529411766
GK0351_V,2319.923926380368,15888.55462184874,65197.862068965514,2618.3623188405795,1037.5692307692307,2044.2615384615385,3306.705882352941
GK037A_P,1783.8687116564417,12217.252100840336,50132.862068965514,2149.0,927.4769230769231,1441.553846153846,2119.720588235294
GK037A_Q,2812.3815950920243,19261.268907563026,79037.62068965517,3070.927536231884,1781.446153846154,2027.4153846153847,3343.264705882353
GK0401_B,959.9914110429448,6574.731092436975,26979.068965517243,1087.304347826087,965.3076923076923,886.8461538461538,897.3382352941177
GK0401_C,955.8907975460123,6546.64705882353,26863.827586206895,1142.0434782608695,441.55384615384617,789.5076923076923,1099.8823529411766
GK0401_D,1825.0171779141103,12499.067226890757,51289.275862068964,2162.391304347826,899.276923076923,1672.7846153846153,2297.955882352941
GK045A_T,1795.716564417178,12298.394957983193,50465.8275862069,2088.768115942029,936.8615384615384,1517.1692307692308,2050.0
GK0501_A,1349.0196319018405,9239.084033613446,37912.10344827586,1533.7391304347825,610.723076923077,1139.9384615384615,1545.0588235294117
GK0501_B,1194.4748466257668,8180.64705882353,33568.862068965514,1468.8840579710145,551.6769230769231,932.5538461538462,1506.6470588235295
GK0501_C,1311.398773006135,8981.42857142857,36854.8275862069,1575.159420289855,673.6307692307693,1094.4153846153847,1526.3676470588234
GK0501_D,692.1423312883436,4740.302521008403,19451.58620689655,686.927536231884,384.0615384615385,492.3692307692308,1190.1029411764705
GK0551_T,1809.277300613497,12391.268907563026,50846.93103448276,2148.927536231884,1121.2153846153847,1607.9692307692308,2007.9264705882354
GK0551_V,1582.3828220858895,10837.327731092437,44470.41379310345,1843.5942028985507,944.123076923077,1352.2307692307693,1777.7941176470588
GK0551_W,311.72269938650305,2134.90756302521,8760.48275862069,363.5507246376812,224.16923076923078,275.0153846153846,301.55882352941177
GK075A_T,1929.3374233128834,13213.529411764706,54221.03448275862,2036.8115942028985,1487.0,1837.1846153846154,2003.0735294117646
GK075A_V,1310.484662576687,8975.16806722689,36829.137931034486,1481.5942028985507,821.8461538461538,1115.7846153846153,1374.8529411764705
GK0851_R,990.758282208589,6785.44537815126,27843.724137931036,1172.9855072463768,524.1384615384616,880.9230769230769,1011.5735294117648
GK0851_S,686.6110429447853,4702.420168067227,19296.137931034482,861.7536231884058,331.12307692307695,569.5846153846154,705.8088235294117
GK0851_V,948.3006134969326,6494.663865546218,26650.51724137931,1246.855072463768,513.0461538461539,735.4615384615385,1020.1470588235294
GK2371_R,515.4478527607362,3530.168067226891,14485.862068965518,590.7536231884058,339.2,471.12307692307695,560.3823529411765
GK2371_T,800.3018404907975,5481.058823529412,22491.241379310344,835.5652173913044,654.2923076923076,777.7692307692307,760.0147058823529
GK2371_W,561.5263803680981,3845.747899159664,15780.827586206897,659.5072463768116,445.9384615384615,527.6923076923077,603.9411764705883
GK4501_A,1040.8981595092025,7128.8403361344535,29252.827586206895,1280.159420289855,584.0461538461539,784.5230769230769,1204.0735294117646
GK4501_B,1293.557055214724,8859.235294117647,36353.41379310345,1535.3623188405797,897.4461538461538,1014.6461538461539,1574.2794117647059
GK4601_T,1294.4294478527606,8865.210084033613,36377.93103448276,1400.2173913043478,1071.4615384615386,1156.1538461538462,1270.0294117647059
GK5101_A,519.6687116564417,3559.075630252101,14604.48275862069,613.9855072463768,287.24615384615385,451.46153846153845,573.8088235294117
GK5101_C,1334.438036809816,9139.218487394957,37502.31034482759,1405.0434782608695,706.4307692307692,1162.2615384615385,1637.1176470588234
GK5101_D,1123.8171779141105,7696.731092436975,31583.137931034482,1350.2173913043478,729.9230769230769,920.4153846153846,1277.7058823529412
GL0051_R,1344.6331288343558,9209.042016806723,37788.8275862069,1774.6811594202898,711.0769230769231,1086.8461538461538,1395.0588235294117
GL0051_S,509.05030674846626,3486.3529411764707,14306.068965517241,613.0,340.81538461538463,455.83076923076925,467.75
GL0051_X,662.7901840490797,4539.27731092437,18626.689655172413,926.3623188405797,214.07692307692307,426.6461538461538,909.1470588235294
GL0401_R,1780.7828220858896,12196.117647058823,50046.137931034486,2171.3623188405795,1441.9384615384615,1073.7692307692307,1929.1323529411766
GL0401_V,1216.4920245398773,8331.436974789916,34187.620689655174,1489.0289855072465,576.1692307692308,976.6307692307693,1397.3823529411766
GL0451_A,994.6098159509203,6811.823529411765,27951.96551724138,1309.6811594202898,627.1076923076923,674.4769230769231,1093.5735294117646
GL0451_B,2259.852760736196,15477.142857142857,63509.65517241379,2480.623188405797,734.4615384615385,2488.523076923077,2612.3970588235293
GL0451_C,1076.1460122699386,7370.243697478992,30243.41379310345,1561.8985507246377,419.03076923076924,582.2153846153847,1320.235294117647
GL0521_R,1981.2306748466258,13568.932773109243,55679.41379310345,2131.840579710145,1570.6,2200.507692307692,1727.5441176470588
GL0521_S,1550.557055214724,10619.361344537816,43576.0,2290.246376811594,748.6461538461539,1144.676923076923,1837.3823529411766
GL0521_V,834.0969325153375,5712.512605042017,23441.0,1015.4492753623189,576.1692307692308,760.3076923076923,903.7794117647059
GL0551_A,1069.9509202453987,7327.81512605042,30069.310344827587,1031.4492753623188,823.9076923076923,912.2,1224.3823529411766
GL0551_D,562.0760736196319,3849.5126050420167,15796.275862068966,634.7536231884058,319.95384615384614,459.7846153846154,692.1617647058823
GL1251_B,672.6539877300613,4606.83193277311,18903.896551724138,723.6521739130435,461.6461538461538,544.9538461538461,766.6323529411765
GL1251_C,3043.311656441718,20842.8487394958,85527.55172413793,3537.391304347826,1685.3076923076924,2838.507692307692,3234.8823529411766
GL1251_D,1257.9349693251534,8615.268907563026,35352.31034482759,1608.391304347826,662.0307692307692,1092.9846153846154,1283.5
GL1351_B,1556.5484662576687,10660.394957983193,43744.379310344826,1767.2463768115942,744.123076923077,1244.4,1980.9117647058824
GL1351_C,822.7754601226994,5634.9747899159665,23122.827586206895,969.1449275362319,465.8615384615385,671.6769230769231,906.0588235294117
GL1401_R,2075.3423312883438,14213.47899159664,58324.275862068964,2446.623188405797,1225.1384615384616,1686.1692307692308,2471.3382352941176
GL1401_V,802.0098159509203,5492.756302521008,22539.241379310344,1025.695652173913,521.0,668.9538461538461,740.8529411764706
GL142A_A,1194.4674846625767,8180.596638655462,33568.65517241379,1352.8115942028985,668.4615384615385,940.1076923076923,1575.6323529411766
GL1451_H,1067.7779141104295,7312.9327731092435,30008.241379310344,1140.4782608695652,954.2615384615384,715.9846153846154,1132.985294117647
GL1691_R,1989.6687116564417,13626.72268907563,55916.55172413793,2203.623188405797,1164.1846153846154,1668.9692307692308,2449.3676470588234
GL1691_S,1724.7018404907976,11812.033613445377,48470.06896551724,1991.2753623188405,1058.6153846153845,1375.876923076923,2235.1470588235293
GL1701_A,2572.277300613497,17616.85714285714,72289.86206896552,3208.3623188405795,1722.4,2386.2153846153847,2031.514705882353
GL1701_B,1455.1079754601226,9965.655462184874,40893.55172413793,1555.7391304347825,868.8461538461538,1239.3384615384616,1963.5588235294117
GL1701_C,642.2294478527607,4398.46218487395,18048.862068965518,811.7536231884058,385.8,492.73846153846154,615.5882352941177
GL1701_E,1308.6319018404909,8962.47899159664,36777.06896551724,1511.5072463768115,706.6769230769231,1100.2615384615385,1442.014705882353
GL1821_R,1677.2294478527608,11486.90756302521,47135.93103448276,1962.4202898550725,927.4,1420.8923076923077,1879.6029411764705
GL1821_S,2194.8723926380367,15032.10924369748,61683.48275862069,2606.1884057971015,1314.3538461538462,2127.769230769231,2181.5588235294117
GL1821_V,969.4907975460122,6639.789915966387,27246.03448275862,1099.7391304347825,520.8307692307692,795.1846153846154,1513.235294117647
GL1901_P,565.5288343558282,3873.159663865546,15893.310344827587,660.6086956521739,319.33846153846156,449.1384615384615,633.1470588235294
GL1901_S,1655.1484662576688,11335.680672268907,46515.379310344826,1802.144927536232,940.0769230769231,1326.8615384615384,1944.8970588235295
GL1901_T,409.7509202453988,2806.27731092437,11515.413793103447,495.768115942029,184.93846153846152,302.96923076923076,504.61764705882354
GL3551_R,2813.721472392638,19270.44537815126,79075.27586206897,3303.985507246377,1696.8461538461538,2344.7384615384617,2988.5588235294117
GL3551_S,1880.642944785276,12880.033613445377,52852.55172413793,2060.0,1142.4307692307693,1801.553846153846,2140.6323529411766
GL3551_T,2261.849079754601,15490.81512605042,63565.75862068965,2645.1014492753625,1243.8923076923077,2075.6615384615384,2432.9411764705883
GL4151_B,430.33374233128836,2947.2436974789916,12093.862068965518,483.2028985507246,378.5692307692308,317.24615384615385,434.5882352941176
GL4151_C,301.2932515337423,2063.4789915966385,8467.379310344828,314.92753623188406,240.8153846153846,281.10769230769233,310.9117647058824
