POI_num_200,Public Infrastructure_200,Commercial Services_200,Education and Health_200,Transport_200,Retail_200,Sport and Entertainment_200,"Accommodation, Eating and Drinking_200",Manufacturing and Production_200,Attractions_200,POI_mix_200,"Industrial, commercial, public, military and private units_200",Roads and railways_200,Urban residential areas_200,Green urban areas (including Sports and leisure facilities)_200,"Natural areas (Arable land, forests, herbaceous vegetation associations, pastures and water)_200","Other (Construction sites, land without current use, mineral extraction and dump sites and port areas)_200",landuse_mix_200,mean_age_200,median_age_200,population_density(persons/sq.km)_200,employment_density(persons/sq.km)_200,male_percent_200,white_percent_200,collegeDegree_percent_200,bicycle_percent(commute)_200,walk_percent(commute)_200,car_percent(commute)_200,motorway(km/sq.km)_200,majorRoad(km/sq.km)_200,secondaryRoad(km/sq.km)_200,localRoad(km/sq.km)_200,road,building,vegetation,car
347,-2.4820289499603856,-0.5866345910419737,-2.7582823265885437,-3.4514295071484886,-2.8535925063928684,-3.5467396869528134,-1.9174991472225336,-3.5467396869528134,-5.849324779946859,-0.3913908716294129,-1.2712391493058965,-1.6729297413047421,-0.6314505827334077,0.0,0.0,0.0,-0.0876853299536582,28.970911968824968,25.798546161274647,3390.3501086035917,1663.833591843888,-0.612801977896275,-0.3033618553344251,-0.6926709592189613,-5.0470455920722825,-0.6690241443016808,-2.3086425143121905,0.0,0.9579752942596342,7.618122444810134,21.85808386638768,-1.248909206375784,-0.7793282271964738,-3.472745467729771,-2.743728827411992
538,-2.7913509986953042,-0.4677756298094228,-2.6502724004353984,-3.6488012305465256,-3.196816106803469,-3.8899632873634142,-2.0831659407708183,-3.7229092027002477,-5.189246271493675,-0.49829745867722175,-1.5425186668430462,-1.5442755385403801,-0.5574077880189657,0.0,0.0,0.0,-0.11554847049192371,30.99678151197536,25.151881221077552,712.9924668970294,326.1395404188573,-0.6639780391372516,-0.23487802883068015,-0.7084905346845435,-5.267880597140039,-0.7040720192854918,-2.2822300818787586,0.0,0.0,9.869690954405566,22.997082856076407,-1.251731732614389,-0.6032264275150858,-5.810795860858732,-4.851867833967177
431,-2.975065636745432,-0.44933699243717656,-2.5107600286143343,-3.6682128173053776,-3.232894746047532,-4.120197941048435,-2.1540850846756014,-3.5812014403157475,-5.372960909543803,-0.5209630792374348,-1.5415960344376214,-1.5453630726604077,-0.5594047249750759,-6.7446693253721195,0.0,0.0,-0.33956413775272465,30.37586394644989,25.179938985824442,1635.8701911966186,814.6892077536453,-0.6630535334140245,-0.2827614281622507,-0.6384214336792501,-5.266607657541181,-0.6490475084909558,-2.065643901016376,0.0,0.0,9.224047951780266,24.36110853200542,-1.2535882155132292,-0.6418008397398755,-4.075322802923934,-2.4219770382970207
388,-2.8699628862649575,-0.40804575470165605,-2.5937095096367995,-3.6584202466292277,-3.3960559821617364,-4.01509519056796,-2.2721258855093374,-4.169245870395218,-4.862393050955164,-0.5682688937305478,-1.9384368035321646,-1.6159362755511002,-0.5023344612173741,-2.9517099118031,0.0,0.0,-0.2699806263004517,30.680243873356762,25.27017304913679,819.8009589587193,357.7123302147713,-0.6807266459101298,-0.27182916329566215,-0.7013544906803952,-5.128379934187347,-0.6731636653869805,-2.295968433038119,0.0,0.0,6.137380529036893,26.75613819903262,-1.2532237532465953,-0.8498316272817723,-4.083198335847962,-2.9517233548782102
402,-3.163238744562805,-0.35454501768090746,-2.905409635260705,-3.5985568158206505,-3.5115454388310208,-4.387014176184921,-2.1897895988487015,-4.204692619390966,-5.303304908059076,-0.6617930784998247,-1.7394664854489874,-1.5911981559110806,-0.5328528647570331,-3.387994510014483,0.0,0.0,-0.2714335274814045,30.757751784721126,25.254684383000974,1255.1547605022356,606.8829018822098,-0.6662464266357416,-0.27896887777487783,-0.6591918232584304,-5.311993271729574,-0.6654667297241452,-2.1047343538582073,0.0,0.0,7.6854375321090656,24.650894316445036,-1.072922485281082,-0.7662587326009583,-3.4595416763995606,-4.416482887455539
83,-2.2216160304603787,-0.9531047049968713,-3.0325462466767075,-1.9339339580085977,-2.8094026953624978,-2.8094026953624978,-1.9339339580085977,-3.7256934272366524,-3.7256934272366524,-0.18192291500701388,-1.1122163033105497,-1.0491986325041487,-2.3300308554705773,0.0,-1.4976301106159695,0.0,-0.06825302468644033,29.07093928699799,26.96647988949513,2522.5702511109807,1353.338893034022,-0.4882053794981413,-0.26563108212067366,-0.7039102239664919,-7.5659791046555736,-0.7161042555556622,-2.281528103100047,0.0,8.023544885438179,2.51919036079695,7.726255208021394,-1.4778904832950939,-1.0382887097525615,-4.5230584700915335,-4.25309737264336
586,-2.7097581434473663,-0.6931471805599453,-2.523172187866954,-3.6007310673372315,-2.2789752273549118,-3.2822773362186966,-1.9074116709224287,-3.7342624599617538,-4.293878247897177,-0.3077463498368298,-1.3140314819519816,-1.140199339600473,-0.8879213297160627,0.0,0.0,0.0,-0.014221409280714728,30.91020221687193,25.338895164035808,1464.1568838312687,710.4386307790106,-0.6004150899281289,-0.2803447958010165,-0.7322813858904998,-4.416635861299727,-0.724318381216899,-2.3023759584789567,0.0,0.0,11.607276588007052,14.65474812204361,-1.262303645816736,-0.5891856693684581,-7.598326993977265,-3.1817154968339088
575,-2.7990219793079367,-0.5462275508169065,-2.570180406879089,-3.715312711182092,-2.828009516181189,-3.521156696741134,-1.9976612141077585,-3.7894206833358135,-4.408459891742037,-0.41184479536940893,-1.3714288614347545,-1.4395512830885806,-0.6748717619089256,0.0,0.0,0.0,-0.061702496574755725,30.761461945484317,25.16925434346841,1212.8984287296742,570.9508754171007,-0.6366059660001696,-0.2834655015997009,-0.6967992570604694,-4.613821410082071,-0.696606525208899,-2.259791654784647,0.0,0.0,10.15521376101513,19.681744349617734,-1.3080103966097076,-0.6293742118858215,-9.170493511614135,-2.231180482424895
438,-2.7863820443721172,-0.4618180446592962,-2.585711348909966,-3.6843236375780757,-3.3096301881366648,-3.597312260588446,-2.1701959049483,-3.6843236375780757,-5.389071729816501,-0.498678593971999,-1.4481142635778101,-1.5385356311799119,-0.5973068532995489,0.0,0.0,0.0,-0.09471301590530265,30.286497794941567,25.200717264319767,1665.8548241966944,823.1192500791349,-0.6573939816461258,-0.28808136809264717,-0.6389954798772935,-4.993861052474971,-0.6536231072372108,-2.0943578509934007,0.0,0.0,10.131727409014397,23.13349705284803,-1.2351897737363808,-0.6020138551019583,-7.296816919918192,-2.8640847103465092
65,-2.094945728215801,-0.6778797084291569,-4.174387269895637,-2.094945728215801,-2.7880929087757464,-3.481240089335692,-2.5649493574615367,-3.481240089335692,-3.481240089335692,-0.30830684567514344,-1.0134907827092754,-1.4578575894354842,-2.0589881223610322,0.0,-1.3175740725249536,-4.7162466133352785,-0.16483208694616336,29.030391277147093,27.13832587032238,2947.4546256772887,1616.7188921032955,-0.4888964408597142,-0.279298850419042,-0.6615015217004672,-5.902081099234981,-0.7269280624597193,-2.230939394548792,0.0,7.502387648393118,2.2001838164157888,8.610597063401451,-1.0050570647422856,-1.2154449126219686,-3.500612588633614,-5.630595195633914
64,-2.367123614131617,-1.2685113254635072,-3.0602707946915624,-2.0794415416798357,-1.3862943611198906,-3.4657359027997265,-2.2129729343043585,-2.772588722239781,0.0,-0.11568444034359512,-1.4892004715214469,-0.7976525801217891,-2.8592995660063854,-4.0117582484767915,-1.4091579229232643,-5.448508735964346,-0.3212983969820236,29.967493739841498,28.60113661143193,1532.481887312927,809.5037635174103,-0.40855569704595784,-0.22178462977274965,-0.8028375333830805,-4.72380223143684,-0.8820256734258763,-2.168863425779902,0.0,11.803450235158445,2.7445958991397195,3.1040009737864174,-1.1479885620660035,-1.5978525254769762,-4.203733649525024,-2.722820509952056
64,-2.367123614131617,-1.2685113254635072,-3.0602707946915624,-2.0794415416798357,-1.3862943611198906,-3.4657359027997265,-2.2129729343043585,-2.772588722239781,0.0,-0.11568444034359512,-1.5130029226700672,-0.7943437462514569,-2.8051706367499873,-3.9494485375471164,-1.4029905234071296,-6.095805830014464,-0.32342069745560015,29.957988251033807,28.558166113749586,1572.1698030228922,832.4516119900868,-0.4071418266569497,-0.22292041951068448,-0.8040700499341236,-4.716912510022589,-0.8813156292856112,-2.1628235609319213,0.0,11.856251193781448,2.6980640666607147,3.0488744730343345,-1.1479885620660033,-1.597852525476976,-4.203733649525024,-2.722820509952056
65,-2.228477120840324,-1.2840155119994725,-3.0757749812275272,-2.094945728215801,-1.4017985476558559,-3.481240089335692,-2.228477120840324,-2.7880929087757464,0.0,-0.11200704839186072,-1.5405683555157497,-0.7913897147915514,-2.75625193634026,-3.895100289784226,-1.3947859796032132,-7.16999550450701,-0.325190090720455,29.94792206703459,28.508857242748302,1608.3441486731408,853.3383900673718,-0.4061531135059254,-0.22368707434746038,-0.8051644932157781,-4.714619941760458,-0.8799729358854462,-2.157332421281846,0.0,11.908145331656215,2.667087855253408,2.956996537680856,-1.1479885620660033,-1.597852525476976,-4.203733649525024,-2.722820509952056
263,-2.436659816248615,-1.0948172176995583,-3.174258759379394,-2.8641038310755547,-1.58316998561349,-3.007204674716228,-1.6803337340671378,-3.4927124904979285,-4.879006851617819,-0.19627341999235623,-1.2535798595354497,-0.8656405798894102,-1.5440226193894355,0.0,-2.523024813704477,0.0,-0.10014589502566866,30.644782163914996,26.12893098605382,2512.5501990486296,1314.5689984668152,-0.47437184815512856,-0.206552381618624,-0.7570945772735354,-5.780679846355759,-0.7669016520020261,-2.2324500445114124,0.0,5.859141957808249,5.987310691946213,8.774487829197332,-1.1314580797970633,-0.6684585300053469,-6.770383398486211,-4.542893831147679
270,-2.340325420976893,-1.3079625178499834,-3.1135153092103742,-3.518980417318539,-1.1557707025080584,-3.518980417318539,-1.7272209480904839,-3.518980417318539,-4.90527477843843,-0.2347901230828493,-0.9079676474170651,-1.0817964208712851,-1.8504748242436975,0.0,-2.297515017208043,0.0,-0.09975291053201726,31.63082637922177,26.507693051314202,2294.448800088864,1096.861670933414,-0.45786756868010997,-0.14875939631716392,-0.6924882699413091,-4.761202073411909,-0.814367170592918,-2.1408226264832075,0.0,4.595077601328264,4.174882032069093,12.803021012443493,-1.7716923095957333,-0.8534868510438351,-5.271975929385795,-5.257739066436201
418,-2.538973871058276,-1.2396908869280152,-3.262892710284975,-3.3964241029094975,-1.1834511686051392,-3.3274312314225463,-1.717993318988446,-3.6375861597263857,-4.426043520090656,-0.23522100582727598,-0.9315382660498732,-0.9902512701103043,-1.4500038735017298,0.0,0.0,0.0,-0.02175945110988891,30.872391632734818,25.804055806928922,1278.0449536277192,666.1375824979931,-0.48487081395360654,-0.1912343611900978,-0.8121507523186543,-4.570862273458104,-0.7602240501912578,-2.255085025384611,0.0,0.0,8.221985691024813,10.192365620930467,-1.0735980606594115,-0.7834312292487203,-7.544126537079586,-5.217843652655716
114,-2.790288299339182,-1.4039939382192914,-2.538973871058276,-2.2512917986064953,-1.1526795099383855,-4.04305126783455,-1.9636097261547143,-3.349904087274605,0.0,-0.15454985798511808,-1.4234768966105342,-1.4611651458614265,-1.7211379243330236,-3.166694365861205,-1.1836673461671967,0.0,-0.0801302912770362,31.134339665574302,26.419585941254283,4040.6365331116685,2060.0235244269975,-0.40660714569018663,-0.20322133597357026,-0.630899129569381,-4.939360631673026,-0.8366416324924192,-1.9815617589002241,0.0,5.325799239531724,1.9681949847859952,16.810202488904626,-1.3115701651515856,-1.7348828324129586,-1.8235081675426352,-2.5855673755780084
73,-2.498699971920336,-1.4000876832522264,-1.9878743481543455,-1.9878743481543455,-1.8925641683500207,-2.211017899468555,-2.344549292093078,-3.1918471524802814,0.0,-0.04965999252456392,-1.2561711694649427,-1.2814297528085266,-2.0073873517988337,-3.789442897853375,-1.270574346482263,0.0,-0.12142060537609925,33.002313639774,28.916360689183684,3736.3097707112843,1793.9882926302068,-0.3788669925805036,-0.21788022043245805,-0.756394941108569,-4.734752862979241,-0.8434491896127889,-2.0807202927738513,0.0,6.966698053831201,2.270971847424529,11.038650139890432,-1.375931574084344,-1.7357176290877083,-3.688331358731621,-5.268520842039489
129,-2.780370862681836,-1.6017158663401903,-2.374905754573672,-2.374905754573672,-1.1221427860783038,-2.913902255306359,-2.026599060305456,-3.250374491927572,0.0,-0.11496011027547005,-1.003791337362071,-1.431348252347483,-1.7351066293567294,-3.789442897853375,-1.6320077689481507,0.0,-0.12467903925540899,32.607483557133925,27.522767809997802,4439.902314676925,2308.632528270052,-0.4319178372260576,-0.17631980651642334,-0.6258021234665312,-4.6839593793301875,-0.7721081167011635,-2.00918801470522,0.0,4.843173717559977,2.665063759523672,20.138180019341103,-1.4760229653277226,-0.8037148985213086,-3.1845318827033817,-2.759757169837749
180,-3.4011973816621555,-1.9348603128687283,-3.8066624897703196,-1.8607523407150064,-0.750305594399894,-4.0943445622221,-2.1019143975318944,-3.8066624897703196,-4.499809670330265,-0.32917728776664174,-0.5516426289751176,-1.5758084571203128,-2.0436959731357085,-2.434884765713736,0.0,0.0,-0.21173343850517756,33.32216599756421,28.785563783473506,582.2938042518242,180.42143540945332,-0.5365476251840988,-0.2832087891213898,-0.9565178702590791,-5.091452375955467,-0.7928874595538399,-2.6115090196847954,0.0,0.0,6.931813065220842,12.062977923577025,-1.060377702932335,-1.081254221092207,-2.794368204761424,-7.007731338464091
68,-4.219507705176107,-3.120895416507997,-4.219507705176107,-0.12516314295400605,0.0,0.0,-4.219507705176107,-4.219507705176107,-4.219507705176107,-1.2484407898477137,-0.7443737024633142,-2.1232742908584923,-1.4631094293939808,-1.7497710565429583,0.0,0.0,-0.1030951927992769,37.49335271959709,33.498219171633785,2824.28214168382,561.9377800419403,-0.6455441592997951,-0.22535970972657052,-1.6161858484508338,-6.45700030076821,-1.2212396119125022,-3.3340406453493188,0.0,0.0,7.1336589542698965,12.311640864874615,-1.0173754000255824,-3.153949752056684,-1.6036082538327594,-4.629926889529255
